hash,symbol,desc,dt,attchmntFile,sm_name,sm_isin,an_dt,sort_date,seq_id,smIndustry,orgid,attchmntText,bflag,old_new,csvName,exchdisstime,difference
076b85e4f490af3e8bc19aa4209c378b,ASHIANA,Loss/Duplicate-Share Certificate-XBRL,04052024171137,https://nsearchives.nseindia.com/corporate/xbrl/ASHIANA_04052024171137_LOSS_OF_SHARE_1115526_04052024051136_WEB.xml,Ashiana Housing Limited,INE365D01013,2024-05-04 17:11:37,2024-05-04 17:11:37,,Construction,,ASHIANA HOUSING LIMITED has informed the Exchange about Loss of share certificates,,,,04-May-2024 17:11:49,00:00:12
5349698d8d273906d3062e8c87aa3d52,PRIVISCL,Revised Record date,04052024171210,https://nsearchives.nseindia.com/corporate/PRIVISCL_04052024171210_LettertoBSENSERevisioninRecordDate.pdf,Privi Speciality Chemicals Limited,INE959A01019,2024-05-04 17:12:10,2024-05-04 17:12:10,,,,Privi Speciality Chemicals Limited had intimated the 25-Jul-2024 as the record date. The Company has now informed the Exchange that the Record date has been revised to 24-Jul-2024 for the purpose of Dividend.,,,,04-May-2024 17:12:15,00:00:05
f1677efc0c5f8b104360be8532338f73,EIHOTEL,Loss of Share Certificates,04052024171439,https://nsearchives.nseindia.com/corporate/EIHOTEL_04052024171439_EIH39_3_post04052024SIGNED.pdf,EIH Limited,INE230A01023,2024-05-04 17:14:39,2024-05-04 17:14:39,,Hotels,,EIH Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 17:14:44,00:00:05
b0c41beed4b1039e805e2c7b8d31dc80,SAMBHAAV,Financial Result Updates,04052024171513,https://nsearchives.nseindia.com/corporate/Outcomeofthemeeting_04052024171513.pdf,Sambhaav Media Limited,INE699B01027,2024-05-04 17:15:13,2024-05-04 17:15:13,,Printing And Publishing,,"Sambhaav Media Limited has submitted to the Exchange, the financial results for the period ended March 31, 2024.",,,,04-May-2024 17:15:16,00:00:03
3a27226d3ba4b726207fb3bf345bf889,NAHARPOLY,Updates,04052024171519,https://nsearchives.nseindia.com/corporate/NAHARPOLY_04052024171519_APRIL2024.pdf,Nahar Poly Films Limited,INE308A01027,2024-05-04 17:15:19,2024-05-04 17:15:19,,Packaging,,"Nahar Poly Films Limited has informed the Exchange regarding 'DEMAT REPORT FOR THE MONTH OF APRIL, 2024'.",,,,04-May-2024 17:15:24,00:00:05
78d25e0fb0a237d3479a0d54bbae5017,SAMBHAAV,Outcome of Board Meeting,04052024171618,https://nsearchives.nseindia.com/corporate/SAMBHAAV_04052024171618_Outcomeofthemeeting.pdf,Sambhaav Media Limited,INE699B01027,2024-05-04 17:16:18,2024-05-04 17:16:18,,Printing And Publishing,,"Sambhaav Media Limited has informed the Exchange regarding outcome of  Board meeting held on May 04, 2024.",,,,04-May-2024 17:16:22,00:00:04
2cec2f12747b483d31906637f25df856,RSYSTEMS,Copy of Newspaper Publication,04052024171750,https://nsearchives.nseindia.com/corporate/RSYSTEMS_04052024171750_RSYSTEMSSIGNED.pdf,R Systems International Limited,INE411H01024,2024-05-04 17:17:50,2024-05-04 17:17:50,,Computers - Software,,"R Systems International Limited has informed the Exchange about Copy of Newspaper Publication of the Financial Results of the Company for the quarter ended on March 31, 2024 published in Business Standard (English) all editions and Business Standard (Hindi), New Delhi edition on May 04, 2024.",,,,04-May-2024 17:17:54,00:00:04
8bb1e810cd6cc7ed36ca411653461286,JASH,Loss/Duplicate-Share Certificate-XBRL,04052024171816,https://nsearchives.nseindia.com/corporate/xbrl/JASH_04052024171816_LOSS_OF_SHARE_1115532_04052024051815_WEB.xml,Jash Engineering Limited,INE039O01011,2024-05-04 17:18:16,2024-05-04 17:18:16,,,,JASH ENGINEERING LIMITED has informed the Exchange about Issue of duplicate share certificates/Letter of Confirmation,,,,04-May-2024 17:18:21,00:00:05
133a1c38bae848541fc06bcc899657f5,MANINDS,Updates,04052024171824,https://nsearchives.nseindia.com/corporate/MANINDS_04052024171824_MIILOUTCOMEOFMFC04052024.pdf,Man Industries (India) Limited,INE993A01026,2024-05-04 17:18:24,2024-05-04 17:18:24,,Steel And Steel Products,,Man Industries (India) Limited has informed the Exchange regarding 'Restructuring of proceeds received through the Preferential Issue of Equity Shares to non-promoters'.,,,,04-May-2024 17:18:30,00:00:06
a2ac88ec4b1d3ac913695660ef5d8293,KANSAINER,Book Closure,04052024172103,https://nsearchives.nseindia.com/corporate/KANSAINER_04052024172103_BookClosuresigned.pdf,Kansai Nerolac Paints Limited,INE531A01016,2024-05-04 17:21:03,2024-05-04 17:21:03,,Paints,,Kansai Nerolac Paints Limited has informed the Exchange that Register of Members & Share Transfer Books of the Company will remain closed from 22-Jun-2024 to 28-Jun-2024 for the purpose of Dividend.,,,,04-May-2024 17:21:08,00:00:05
def8f700f30f7ab23dd9beea9f66f344,TMB,Updates,04052024172141,https://nsearchives.nseindia.com/corporate/TMB_04052024172141_30.pdf,Tamilnad Mercantile Bank Limited,INE668A01016,2024-05-04 17:21:41,2024-05-04 17:21:41,,,,"Tamilnad Mercantile Bank Limited has informed the Exchange regarding 'Opening of New Branches - Intimation under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",,,,04-May-2024 17:21:45,00:00:04
74ad202122166206cd5cab189aad7a63,UNOMINDA,Updates,04052024172147,https://nsearchives.nseindia.com/corporate/UNOMINDA_04052024172147_update_excise_intimation_reg30.pdf,UNO Minda Limited,INE405E01023,2024-05-04 17:21:47,2024-05-04 17:21:47,,,,"UNO Minda Limited has informed the Exchange regarding 'intimation under regulation 30 of the SEBI (LODR) Regulation, 2015'.",,,,04-May-2024 17:21:54,00:00:07
3f18370d97040f409043c7aeb2eb2d6f,CESC,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",04052024172337,https://nsearchives.nseindia.com/corporate/CESC_04052024172337_SE.pdf,CESC Limited,INE486A01013,2024-05-04 17:23:37,2024-05-04 17:23:37,,Power,,"CESC Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,,04-May-2024 17:23:41,00:00:04
31726a3fff31be25eac1655fa1b7ae2b,ELECON,Updates,04052024172340,https://nsearchives.nseindia.com/corporate/ELECON_04052024172340_IEPFLetterIntimation.pdf,Elecon Engineering Company Limited,INE205B01023,2024-05-04 17:23:40,2024-05-04 17:23:40,,Engineering,,Elecon Engineering Company Limited has informed the Exchange regarding 'Intimation to shareholders relating to Transfer of Equity Shares to the Investor Education and Protection Fund (IEPF) Account'.,,,,04-May-2024 17:23:50,00:00:10
10d19e58efc0ce57b353b974f0cfcac9,TITAGARH,Loss of Share Certificates,04052024172413,https://nsearchives.nseindia.com/corporate/TITAGARH_04052024172413_39_3_lossofsharecertificates.pdf,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,2024-05-04 17:24:13,2024-05-04 17:24:13,,,,TITAGARH RAIL SYSTEMS LIMITED has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 17:24:18,00:00:05
6803819dd921837aea2f9444d6abc632,DMART,Updates,04052024172457,https://nsearchives.nseindia.com/corporate/DMART_04052024172457_QIPReg32Compliance31032024.pdf,Avenue Supermarts Limited,INE192R01011,2024-05-04 17:24:57,2024-05-04 17:24:57,,,,"Avenue Supermarts Limited has informed the Exchange regarding 'Statement of NIL deviation(s) or variation(s) for utilization of proceeds of QIP for the quarter ended 31st March, 2024 in terms of SEBI Circular No. CIR/CFD/CMD1/162/2019 dated December 24, 2019'.",,,,04-May-2024 17:25:03,00:00:06
b6b2f19acbf2bb276774bfa3ed96d885,TITAGARH,Loss/Duplicate-Share Certificate-XBRL,04052024172523,https://nsearchives.nseindia.com/corporate/xbrl/TITAGARH_04052024172523_LOSS_OF_SHARE_1115543_04052024052522_WEB.xml,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,2024-05-04 17:25:23,2024-05-04 17:25:23,,,,TITAGARH RAIL SYSTEMS LIMITED has informed the Exchange about Loss of share certificates,,,,04-May-2024 17:25:27,00:00:04
6b6217ee727f65153a2b1c70c6956401,KPRMILL,Shareholders meeting,04052024172642,https://nsearchives.nseindia.com/corporate/KPRMILL_04052024172642_VotingResultsandScrutinizersReportOCR.pdf,K.P.R. Mill Limited,INE930H01015,2024-05-04 17:26:42,2024-05-04 17:26:42,,Textile Products,,"K.P.R. Mill Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",,,,04-May-2024 17:26:47,00:00:05
95bf9e493eb7ae0d247f933a7a2a4346,KANSAINER,Change in Auditors,04052024172652,https://nsearchives.nseindia.com/corporate/KANSAINER_04052024172652_ReappointmentofAud_Signed.pdf,Kansai Nerolac Paints Limited,INE531A01016,2024-05-04 17:26:52,2024-05-04 17:26:52,,Paints,,Kansai Nerolac Paints Limited has informed the Exchange regarding Change in Auditors of the company.,,,,04-May-2024 17:26:56,00:00:04
7e56dd62642c2bd6c13cb55e6560ae80,BIRLACORPN,Press Release,04052024172907,https://nsearchives.nseindia.com/corporate/BIRLACORPN_04052024172907_Press_release.pdf,Birla Corporation Limited,INE340A01012,2024-05-04 17:29:07,2024-05-04 17:29:07,,Cement And Cement Products,,"Birla Corporation Limited has informed the Exchange regarding a press release dated May 04, 2024, titled ""Press Release"".",,,,04-May-2024 17:29:23,00:00:16
1ad7580b69ec846b6c36f6b6b061fb77,KANSAINER,Date of payment of dividend,04052024172907,https://nsearchives.nseindia.com/corporate/KANSAINER_04052024172907_BookClosuresigned.pdf,Kansai Nerolac Paints Limited,INE531A01016,2024-05-04 17:29:07,2024-05-04 17:29:07,,Paints,,Kansai Nerolac Paints Limited has informed the Exchange about Date of payment of dividend,,,,04-May-2024 17:29:14,00:00:07
246e60c1300e9f6b6ce476b580ab374b,ALBERTDAVD,Resignation,04052024173135,https://nsearchives.nseindia.com/corporate/ALBERTDAVD_04052024173135_RESIGNATION.pdf,Albert David Limited,INE155C01010,2024-05-04 17:31:35,2024-05-04 17:31:35,,,,"Albert David Limited has informed the Exchange regarding Resignation of Mr Abhishek Seth as Company Secretary & Compliance Officer of the company w.e.f. Jun 02, 2024.",,,,04-May-2024 17:31:40,00:00:05
b84d342447cf7a11a084a2e61c0c4313,KANSAINER,Updates,04052024173242,https://nsearchives.nseindia.com/corporate/KANSAINER_04052024173242_CapacityAddition_Signed.pdf,Kansai Nerolac Paints Limited,INE531A01016,2024-05-04 17:32:42,2024-05-04 17:32:42,,Paints,,"This is to inform you that the Board of Directors of Kansai Nerolac Paints Limited has, in the Board meeting held today i.e. on Saturday, 4th May, 2024, inter alia considered and approved the following proposals:1. Increase capacity of Industrial alkyd and polyester Resin at Sayakha plant of the Company by460 MT/month; and2. Increase capacity of Acrylic Resin at Bawal plant of the Company by 390 MT/month.",,,,04-May-2024 17:32:47,00:00:05
4003b56f5827a18a0c77872f2b2d9c8d,INOXWIND,Record Date,04052024173248,https://nsearchives.nseindia.com/corporate/INOXWIND_04052024173248_IWL_RecordDate.pdf,Inox Wind Limited,INE066P01011,2024-05-04 17:32:48,2024-05-04 17:32:48,,,,Inox Wind Limited has informed the Exchange that the Record date for the purpose of Bonus  is 18-May-2024.,,,,04-May-2024 17:32:55,00:00:07
d29ccd57e07bb1941a4ed5cf4e44d539,JPASSOCIAT,Board Meeting Intimation,04052024173255,https://nsearchives.nseindia.com/corporate/xbrl/JPASSOCIAT_04052024173255_PRIOR_INTIMATION_23457_1115547_04052024053254_WEB.xml,Jaiprakash Associates Limited,INE455F01025,2024-05-04 17:32:55,2024-05-04 17:32:55,,Construction,,JAIPRAKASH ASSOCIATES LIMITED has informed the Exchange about Board Meeting to be held on 11-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Other business.,,,,04-May-2024 17:33:05,00:00:10
4d60eb4159e10a00f04c68915c3af647,SPANDANA,Analysts/Institutional Investor Meet/Con. Call Updates,04052024173318,https://nsearchives.nseindia.com/corporate/SPANDANA_04052024173318_SE.pdf,Spandana Sphoorty Financial Limited,INE572J01011,2024-05-04 17:33:18,2024-05-04 17:33:18,,,,Spandana Sphoorty Financial Limited has informed the Exchange about Transcript,,,,04-May-2024 17:33:24,00:00:06
a3bf17b59fc907be8fb7393d7b724b62,UNOMINDA,Updates,04052024173329,https://nsearchives.nseindia.com/corporate/UNOMINDA_04052024173329_update_excise_intimation_reg30.pdf,UNO Minda Limited,INE405E01023,2024-05-04 17:33:29,2024-05-04 17:33:29,,,,"UNO Minda Limited has informed the Exchange regarding 'intimation under regulation 30 of the SEBI (LODR) Regulations, 2015'.",,,,04-May-2024 17:33:34,00:00:05
9985ffecca26fdbf9f3b6da7c7d2b948,JNKINDIA,Trading Window,04052024173709,https://nsearchives.nseindia.com/corporate/JNKINDIA_04052024173709_20240504JNKINDIATradingWindowClosuresigned.pdf,JNK India Limited,INE0OAF01028,2024-05-04 17:37:09,2024-05-04 17:37:09,,,,"JNK India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,04-May-2024 17:37:13,00:00:04
a45398c4a3e91da03ed69e0ff5394dd5,JNKINDIA,Trading Window-XBRL,04052024173838,https://nsearchives.nseindia.com/corporate/xbrl/JNKINDIA_04052024173838_CLOSURE_TRADING_WINDOW_1115550_04052024053837_WEB.xml,JNK India Limited,INE0OAF01028,2024-05-04 17:38:38,2024-05-04 17:38:38,,,,JNK INDIA LIMITED has informed the Exchange about Closure of Trading Window,,,,04-May-2024 17:38:42,00:00:04
1959345ea12148f96a54c06bb334a189,ALBERTDAVD,Resignation,04052024174007,https://nsearchives.nseindia.com/corporate/ALBERTDAVD_04052024174007_RESIGNATIONINTIMATION.pdf,Albert David Limited,INE155C01010,2024-05-04 17:40:07,2024-05-04 17:40:07,,,,"Albert David Limited has informed the Exchange regarding Resignation of Mr Abhishek Seth as Company Secretary & Compliance Officer of the company w.e.f. Jun 02, 2024.",,,,04-May-2024 17:40:11,00:00:04
1f91ab5e9e53d2fce7dab5f1d5a2bbb8,DMART,Updates,04052024174028,https://nsearchives.nseindia.com/corporate/DMART_04052024174029_ASLInitmationStoreOpening04052024.pdf,Avenue Supermarts Limited,INE192R01011,2024-05-04 17:40:28,2024-05-04 17:40:28,,,,Avenue Supermarts Limited has informed the Exchange regarding 'Store opening intimation'.,,,,04-May-2024 17:40:33,00:00:05
51d455d53fb7741dd7fe7a92f9654024,QUICKHEAL,Analysts/Institutional Investor Meet/Con. Call Updates,04052024174310,https://nsearchives.nseindia.com/corporate/QUICKHEAL_04052024174310_Transcript.pdf,Quick Heal Technologies Limited,INE306L01010,2024-05-04 17:43:10,2024-05-04 17:43:10,,,,Quick Heal Technologies Limited has informed the Exchange about Transcript of Earning Call,,,,04-May-2024 17:43:15,00:00:05
c34a7a5c1251c03cb2c7655badc38daa,BIRLACORPN,Outcome of Board Meeting-XBRL,04052024174409,https://nsearchives.nseindia.com/corporate/xbrl/BIRLACORPN_04052024174409_OUTCOME_1115552_04052024054408_WEB.xml,Birla Corporation Limited,INE340A01012,2024-05-04 17:44:09,2024-05-04 17:44:09,,Cement And Cement Products,,BIRLA CORPORATION LIMITED has informed the Exchange regarding Outcome of Board Meeting held on 04-May-2024 for Dividend,,,,04-May-2024 17:44:14,00:00:05
0ce2b42aaf9a186955fcf3c8e499535f,POLYCAB,Allotment of Securities,04052024174445,https://nsearchives.nseindia.com/corporate/POLYCAB_04052024174445_AllotmentOfSharesunderESOPIntimationtoStockExchanges.pdf,Polycab India Limited,INE455K01017,2024-05-04 17:44:45,2024-05-04 17:44:45,,,,"Polycab India Limited has informed the Exchange regarding allotment of 5060 securities pursuant to ESOP/ESPS at its meeting held on May 04, 2024",,,,04-May-2024 17:44:50,00:00:05
b89f8d0e49918d54bf669c01fe29a918,ALBERTDAVD,Resignation,04052024174454,https://nsearchives.nseindia.com/corporate/ALBERTDAVD_04052024174454_RESIGNATIONINTIMATION.pdf,Albert David Limited,INE155C01010,2024-05-04 17:44:54,2024-05-04 17:44:54,,,,"Albert David Limited has informed the Exchange regarding Resignation of Mr Abhishek Seth as Company Secretary & Compliance Officer of the company w.e.f. Jun 02, 2024.",,,,04-May-2024 17:45:00,00:00:06
b358245c733ccc95cf7380d311eee3a4,ACI,Board Meeting Intimation,04052024174612,https://nsearchives.nseindia.com/corporate/xbrl/ACI_04052024174612_PRIOR_INTIMATION_23458_1115555_04052024054611_WEB.xml,Archean Chemical Industries Limited,INE128X01021,2024-05-04 17:46:12,2024-05-04 17:46:12,,,,ARCHEAN CHEMICAL INDUSTRIES LIMITED has informed the Exchange about Board Meeting to be held on 14-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend.,,,,04-May-2024 17:46:16,00:00:04
a05f232cb053cbebea8982e276be45cf,POLYCAB,Alteration Of Capital and Fund Raising-XBRL,04052024174619,https://nsearchives.nseindia.com/corporate/xbrl/POLYCAB_04052024174619_ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1115556_04052024054619_WEB.xml,Polycab India Limited,INE455K01017,2024-05-04 17:46:19,2024-05-04 17:46:19,,,,POLYCAB INDIA LIMITED has informed the Exchange regarding Allotment of Securities,,,,04-May-2024 17:46:24,00:00:05
9d23c718d28d69cec3f3d810ab56855f,BIRLACORPN,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024174705,https://nsearchives.nseindia.com/corporate/xbrl/BIRLACORPN_04052024174705_CIM_23459_1115558_04052024054704_WEB.xml,Birla Corporation Limited,INE340A01012,2024-05-04 17:47:05,2024-05-04 17:47:05,,Cement And Cement Products,,BIRLA CORPORATION LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 17:47:10,00:00:05
aecf443f394cee70c86a937c06768fea,ANUP,Loss of Share Certificates,04052024174836,https://nsearchives.nseindia.com/corporate/ANUP_04052024174837_IntimationLossReg39LODR03052024.pdf,The Anup Engineering Limited,INE294Z01018,2024-05-04 17:48:36,2024-05-04 17:48:36,,,,The Anup Engineering Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 17:48:43,00:00:07
bc19b7c1cf1e2b928be8a942bdeaa083,ANUP,Loss/Duplicate-Share Certificate-XBRL,04052024174948,https://nsearchives.nseindia.com/corporate/xbrl/ANUP_04052024174949_LOSS_OF_SHARE_1115561_04052024054948_WEB.xml,The Anup Engineering Limited,INE294Z01018,2024-05-04 17:49:48,2024-05-04 17:49:48,,,,The Anup Engineering Limited has informed the Exchange about Loss of share certificates,,,,04-May-2024 17:49:54,00:00:06
c6c7210dbc4c2a3a89ac7f1c794472dd,KOTAKBANK,Outcome of Board Meeting-XBRL,04052024175134,https://nsearchives.nseindia.com/corporate/xbrl/KOTAKBANK_04052024175135_OUTCOME_1115564_04052024055134_WEB.xml,Kotak Mahindra Bank Limited,INE237A01010,2024-05-04 17:51:34,2024-05-04 17:51:34,,Banks,,KOTAK MAHINDRA BANK LIMITED has informed the Exchange regarding Outcome of Board Meeting held on 04-May-2024 for Dividend,,,,04-May-2024 17:51:39,00:00:05
2ff712e90bb655e1476540f9a97cf3c9,GOCOLORS,Copy of Newspaper Publication,04052024175259,https://nsearchives.nseindia.com/corporate/GOCOLORS_04052024175259_NewsPaperaduploadfinal.pdf,Go Fashion (India) Limited,INE0BJS01011,2024-05-04 17:52:59,2024-05-04 17:52:59,,,,Go Fashion (India) Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 17:53:03,00:00:04
74723f67fa0a6c3a75011cdd6d3d49b5,KRITI,Investor Presentation,04052024175549,https://nsearchives.nseindia.com/corporate/KRITI_04052024175549_KIIL_EarningPresentation.pdf,Kriti Industries (India) Limited,INE479D01038,2024-05-04 17:55:49,2024-05-04 17:55:49,,,,Kriti Industries (India) Limited has informed the Exchange about Investor Presentation,,,,04-May-2024 17:55:53,00:00:04
76db6915f41782310d549efcc54cde16,PAISALO,Updates,04052024175730,https://nsearchives.nseindia.com/corporate/PAISALO_04052024175731_04052024_PAISALO_532900.pdf,Paisalo Digital Limited,INE420C01042,2024-05-04 17:57:30,2024-05-04 17:57:30,,,,"Paisalo Digital Limited has informed the Exchange regarding 'Update on Stock Exchange Intimation Dated March 12, 2024, April 12, 2024 and May 3, 2024'.",,,,04-May-2024 17:57:35,00:00:05
a00e1938939c7fd94dd747e009d4081f,MOREPENLAB,Loss/Duplicate-Share Certificate-XBRL,04052024175849,https://nsearchives.nseindia.com/corporate/xbrl/MOREPENLAB_04052024175849_LOSS_OF_SHARE_1115577_04052024055848_WEB.xml,Morepen Laboratories Limited,INE083A01026,2024-05-04 17:58:49,2024-05-04 17:58:49,,Pharmaceuticals,,MOREPEN LABORATORIES LIMITED has informed the Exchange about Loss of share certificates,,,,04-May-2024 17:58:54,00:00:05
16a7ed8283a01f041d50d78cd0da0a11,ZYDUSWELL,Board Meeting Intimation,04052024175931,https://nsearchives.nseindia.com/corporate/xbrl/ZYDUSWELL_04052024175931_PRIOR_INTIMATION_23460_1115579_04052024055930_WEB.xml,Zydus Wellness Limited,INE768C01010,2024-05-04 17:59:31,2024-05-04 17:59:31,,Food And Food Processing,,ZYDUS WELLNESS LIMITED has informed the Exchange about Board Meeting to be held on 14-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend.,,,,04-May-2024 17:59:35,00:00:04
4fdff8eefff07c2c3c4d0045c6187f42,MHLXMIRU,Updates,04052024180055,https://nsearchives.nseindia.com/corporate/MHLXMIRU_04052024180055_CorrigendumtoCorporateAnnoucement.pdf,Mahalaxmi Rubtech Limited,INE112D01035,2024-05-04 18:00:55,2024-05-04 18:00:55,,,,"Mahalaxmi Rubtech Limited has informed the Exchange regarding Corrigendum to Corporate Announcements dated 29th April, 2024.",,,,04-May-2024 18:00:59,00:00:04
ea9e219590d9fbbd28624317d8f4bcc3,JASH,Updates,04052024180112,https://nsearchives.nseindia.com/corporate/JASH_04052024180112_IntimationforDuplicateShareCertificate.pdf,Jash Engineering Limited,INE039O01011,2024-05-04 18:01:12,2024-05-04 18:01:12,,,,Jash Engineering Limited has informed the Exchange regarding 'Issue of duplicate share certificates/Letter of Confirmation'.,,,,04-May-2024 18:01:16,00:00:04
8c496b7708fc3280cf4ea17228a5886a,GPIL,Shareholders meeting,04052024180257,https://nsearchives.nseindia.com/corporate/GPIL_04052024180257_GPILNSEBSESCRUTINIZERREPORT04052024.pdf,Godawari Power And Ispat limited,INE177H01013,2024-05-04 18:02:57,2024-05-04 18:02:57,,Steel And Steel Products,,"Godawari Power And Ispat limited has submitted the Exchange a copy Srutinizers report of  Extraordinary General Meeting held on May 04, 2024",,,,04-May-2024 18:03:01,00:00:04
62adb5beaf295171e42b608ae333b22a,SUTLEJTEX,Resignation,04052024180659,https://nsearchives.nseindia.com/corporate/SUTLEJTEX_04052024180700_STIL_Resignation_Mr_Deepak_Sood.pdf,Sutlej Textiles and Industries Limited,INE645H01019,2024-05-04 18:06:59,2024-05-04 18:06:59,,Textiles - Cotton,,"Sutlej Textiles and Industries Limited has informed the Exchange regarding Resignation of Mr Deepak Sood as Other of the company w.e.f. April 30, 2024.",,,,04-May-2024 18:07:05,00:00:06
5ba2def552fd60688cbd6a031b39095b,GPIL,Shareholders meeting,04052024181210,https://nsearchives.nseindia.com/corporate/GPIL_04052024181210_GPILNSEBSEVR04052024.pdf,Godawari Power And Ispat limited,INE177H01013,2024-05-04 18:12:10,2024-05-04 18:12:10,,Steel And Steel Products,,"Godawari Power And Ispat limited has informed the Exchange regarding voting results of  Extraordinary General Meeting held on May 04, 2024",,,,04-May-2024 18:12:15,00:00:05
430743f5014317b42add647f7983122a,AARTIDRUGS,Investor Presentation,04052024181417,https://nsearchives.nseindia.com/corporate/AARTIDRUGS_04052024181417_AARTIDRUGS.pdf,Aarti Drugs Limited,INE767A01016,2024-05-04 18:14:17,2024-05-04 18:14:17,,Pharmaceuticals,,Aarti Drugs Limited has informed the Exchange about Investor Presentation,,,,04-May-2024 18:14:21,00:00:04
4724167a7aff5f64fcec85c7f9bcc131,BSHSL,Board Meeting Intimation,04052024181512,https://nsearchives.nseindia.com/corporate/xbrl/BSHSL_04052024181512_PRIOR_INTIMATION_23462_1115592_04052024061512_WEB.xml,Bombay Super Hybrid Seeds Limited,INE032Z01012,2024-05-04 18:15:12,2024-05-04 18:15:12,,,,BOMBAY SUPER HYBRID SEEDS LIMITED has informed the Exchange about Board Meeting to be held on 13-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Other business.,,,,04-May-2024 18:15:17,00:00:05
927ca2b6360455dbc87539c308b2575b,MANORAMA,Board Meeting Intimation,04052024181612,https://nsearchives.nseindia.com/corporate/xbrl/MANORAMA_04052024181612_PRIOR_INTIMATION_23463_1115594_04052024061611_WEB.xml,Manorama Industries Limited,INE00VM01010,2024-05-04 18:16:12,2024-05-04 18:16:12,,,,MANORAMA INDUSTRIES LIMITED has informed the Exchange about Board Meeting to be held on 12-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend.,,,,04-May-2024 18:16:16,00:00:04
19497e53b2ae806ed2936c49d4a1ff21,HITECH,Board Meeting Intimation,04052024181750,https://nsearchives.nseindia.com/corporate/xbrl/HITECH_04052024181750_PRIOR_INTIMATION_23464_1115596_04052024061750_WEB.xml,Hi-Tech Pipes Limited,INE106T01017,2024-05-04 18:17:50,2024-05-04 18:17:50,,,,HI-TECH PIPES LIMITED has informed the Exchange about Board Meeting to be held on 11-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend.,,,,04-May-2024 18:17:55,00:00:05
f99893f452e16eb0d0f5ad30544dc092,ZYDUSLIFE,"Agreements,Contracts,Arrangements,MOU-XBRL",04052024181827,https://nsearchives.nseindia.com/corporate/xbrl/ZYDUSLIFE_04052024181827_ANN_AGREEMENT_1115597_04052024061826_WEB.xml,Zydus Lifesciences Limited,INE010B01027,2024-05-04 18:18:27,2024-05-04 18:18:27,,,,ZYDUS LIFESCIENCES LIMITED has informed the Exchange regarding Asset Purchase Agreement,,,,04-May-2024 18:18:31,00:00:04
d1b9ba3eb153bcd1f66a815e55de05df,AARTIDRUGS,Copy of Newspaper Publication,04052024182021,https://nsearchives.nseindia.com/corporate/AARTIDRUGS_04052024182021_AARTIDRUGS.pdf,Aarti Drugs Limited,INE767A01016,2024-05-04 18:20:21,2024-05-04 18:20:21,,Pharmaceuticals,,Aarti Drugs Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 18:20:27,00:00:06
fef8e160610ec31d21490ccf3fb14814,SYMPHONY,Updates,04052024182102,https://nsearchives.nseindia.com/corporate/SYMPHONY_04052024182102_GST_Order_WB_04_05_2024.pdf,Symphony Limited,INE225D01019,2024-05-04 18:21:02,2024-05-04 18:21:02,,Consumer Durables,,Symphony Limited has informed the Exchange regarding 'Disclosure under Regulation 30'.,,,,04-May-2024 18:21:06,00:00:04
2c9af0645c0916b12318c21bff1c4131,SSWL,Loss of Share Certificates,04052024182222,https://nsearchives.nseindia.com/corporate/SSWL_04052024182222_IntimationLOCSigned.pdf,Steel Strips Wheels Limited,INE802C01017,2024-05-04 18:22:22,2024-05-04 18:22:22,,Auto Ancillaries,,"Steel Strips Wheels Limited has informed the Exchange about Loss of Share Certificates we wish to inform that  on completion of the requisite formalities, the Company s RTA (M/s Link Intime India Private Limited) has issued  Letter of Confirmation  to the respective shareholders in lieu of original share certificates reported lost / misplaced / exchanged by them etc. as per enclosed Annexure.",,,,04-May-2024 18:22:29,00:00:07
